number of elments,reverse,almost sorted,shuffed,sorted
64,0.002586470999999868,0.0026762209999997566,0.002800142999999977,0.0026558100000002582
65,0.002865100000000176,0.0026148310000002617,0.00325418200000005,0.0027105999999998964
66,0.0030856919999999732,0.003278282999999771,0.00334389299999982,0.003187390999999984
67,0.0029226219999998193,0.003003538999999833,0.0032160000000001077,0.0035090930000003517
68,0.003192041999999784,0.0034387479999997694,0.0032531809999998273,0.0031902310000000433
69,0.002997080999999735,0.0031942200000001364,0.003541699999999981,0.0032575130000003227
70,0.002895400999999964,0.0029208119999997173,0.0026535220000001303,0.002596702000000395
71,0.003150999999999904,0.0035539659999996864,0.0034128589999999903,0.0035630809999998014
72,0.0032234110000000094,0.0034010329999998312,0.0032547510000000557,0.003188780999999974
73,0.0030561009999998667,0.003358111999999913,0.0030841709999998024,0.0031271109999999602
74,0.0032869319999999647,0.00335563999999966,0.0035044029999999893,0.0031804210000001554
75,0.003455520999999795,0.003658630000000329,0.003667731000000174,0.0036176110000001316
76,0.003288631999999847,0.003837011999999973,0.0034423320000001034,0.0033618140000002406
77,0.003522840000000027,0.0036954210000001986,0.0035156320000000463,0.004059133999999798
78,0.004218894000000084,0.004415639999999943,0.003581521999999726,0.0036222129999998742
79,0.00355490199999986,0.0036054309999999923,0.0037923119999998534,0.0037101509999999394
80,0.0038148819999999084,0.0038614310000002483,0.004017582000000353,0.0038738519999999
81,0.003876679000000216,0.004073431999999322,0.004242710999999844,0.004034113000000339
82,0.004037101999999848,0.004269799999999435,0.004071911000000483,0.003966161000000135
83,0.003912372000000275,0.004211933000000556,0.004345031999999804,0.003885222000000077
84,0.003997500999999737,0.0044169119999999396,0.005278023000000687,0.005360061000000194
85,0.004440598999999601,0.004464864000000013,0.004449182000000107,0.004719269999999831
86,0.004171701000000638,0.00463292099999979,0.005247665999999818,0.004142351999999683
87,0.004339661999999578,0.004512623000000104,0.004408683000000302,0.004216532000000051
88,0.004380382999999988,0.00469613599999974,0.0050649909999993525,0.004315670999999632
89,0.004621073000000031,0.004600460999999889,0.005165274999999525,0.004515451000000503
90,0.004420463000000652,0.004630982999999311,0.0045877430000000885,0.005295152000000414
91,0.005011107000000514,0.00501344200000009,0.004447611000000684,0.004743151000000445
92,0.004762602999999643,0.004142962000000416,0.004445722000000707,0.004227500999999911
93,0.004336052999999396,0.004815952000000401,0.004430071999999896,0.0036969199999994373
94,0.004596949999999822,0.004332869999999822,0.004841022000000805,0.0046339220000000125
95,0.004273441999999683,0.004584001999999643,0.004670112000000337,0.004242321999999632
96,0.0046649229999999875,0.004581341999999822,0.005002881999999431,0.004672261999999705
97,0.004583651999999994,0.00466241200000006,0.004814952999999456,0.004359485000000163
98,0.0048579440000002805,0.004613672000000513,0.005003231999999969,0.004614022000000162
99,0.00492011100000056,0.004778911999999913,0.004788011999999675,0.004346532999999653
100,0.004738892999999855,0.0047684409999995125,0.004977361999999985,0.0044831820000004186
101,0.004977721999999574,0.005046501999999897,0.005122032000000054,0.00503507400000025
102,0.005105960999999937,0.0052754129999996735,0.005190992000000172,0.005236012000000123
103,0.005101103000000329,0.005537763999999612,0.005132574000000112,0.00475781200000025
104,0.004756441999999694,0.005305401000000209,0.004926510999999856,0.004697441999999441
105,0.005080101999999975,0.004612681999999424,0.00490425200000022,0.004180652999999701
106,0.005220676999999618,0.005478162000000175,0.005591200999999657,0.005467262999999889
107,0.005515411000000192,0.005602591999999795,0.005773211999999361,0.0049155110000000946
108,0.005140962999999665,0.005507982000000133,0.005814241999999581,0.005815753000000257
109,0.005859613000000152,0.006153163000000461,0.005912334999999658,0.005591263000000346
110,0.0056954229999997,0.006033653999999444,0.0059733819999996385,0.005679482999999763
111,0.005524611999999429,0.006178174000000425,0.006664201000000425,0.005483652999999755
112,0.005709742000000517,0.005892602999999497,0.005806654000000577,0.005550090999999924
113,0.005672041000000405,0.006258793000000651,0.006256325999999923,0.006311235000000082
114,0.0055940219999985885,0.005646081999998387,0.006054611999999793,0.005333172000000275
115,0.005471025000000296,0.005537032999999525,0.006322352999999836,0.004903142999999943
116,0.004871001999999791,0.005254501999999661,0.005008613000001105,0.004868132000000358
117,0.005655062999998961,0.005899882999999662,0.005926562000000857,0.005513532000000154
118,0.005921483999999921,0.006763225000000261,0.006279123000000553,0.0059233630000008475
119,0.005861831999999012,0.0058473770000002645,0.0060284409999997735,0.0053316729999988155
120,0.005747911000000272,0.006378393000000315,0.006281022999999664,0.005904412999999664
121,0.006212813999999511,0.0061323540000000065,0.005581133000001515,0.006092512000000383
122,0.006252632000000702,0.006794752999999432,0.006967074000000295,0.0062177329999997255
123,0.00605655300000052,0.005886392999999046,0.006570614000001029,0.006322381999998683
124,0.006135592999999773,0.0064928529999992435,0.0072618530000010395,0.005975805000000278
125,0.006516611999998645,0.006973814000000189,0.0067758139999991585,0.006816043999998911
126,0.006259662999999804,0.006214662999999732,0.006727433000000005,0.006395401000000689
127,0.005320653000000064,0.005572103000000439,0.005973520999999593,0.005103551999999567
128,0.005585571999999317,0.005395122999999558,0.005923853000000534,0.005505981000000659
129,0.006165066000001218,0.00835041899999922,0.007331641999998695,0.005935124000000513
130,0.006682864000000066,0.007072022999999206,0.00692779399999921,0.006410772999998926
131,0.00702723499999891,0.007371873000000306,0.007589003000001426,0.0075494239999986945
132,0.0071577440000005765,0.007378493999999236,0.007688770999999761,0.006889283000001356
133,0.007029891999998483,0.007912847000000056,0.00760656400000137,0.007101679999999888
134,0.007133654000000433,0.007540552000000034,0.007211314000000968,0.0070048019999990885
135,0.007148973999999697,0.007162633000000085,0.008281965000000113,0.006979224000000173
136,0.007194220000000584,0.007848923000000951,0.006537503000000555,0.006146582999999595
137,0.007454749999999066,0.008400123999999565,0.008663195000000457,0.0073592140000009465
138,0.007070780999999471,0.008974114999999117,0.009295885000000226,0.007723774000000461
139,0.007247033000000513,0.007006103000000152,0.007217162999999971,0.006114683999999926
140,0.005860151999998564,0.006748453000000154,0.005884701999999464,0.005640443000000772
141,0.00637152200000024,0.006527203000000981,0.006603081999999816,0.006215903000001077
142,0.006280954999999366,0.006402522000000133,0.0062717530000000465,0.006092792999998764
143,0.0066162530000006825,0.007839123000000114,0.007963862000000432,0.007314333000000062
144,0.006754392999999581,0.006702143000000049,0.007208802000000958,0.00684178300000049
145,0.0072680320000007015,0.006817932999998888,0.00662479100000013,0.006978383999999949
146,0.007355872999999846,0.007612174000000138,0.007664744000001278,0.006997754000000356
147,0.007555612999999184,0.007516404000000421,0.008186425999999969,0.0071897829999993945
148,0.0075033910000001924,0.007187961999999715,0.008060471000000291,0.00676463299999952
149,0.006703153000000128,0.006664352999999679,0.006700543999999198,0.0065607740000004355
150,0.007216142000000758,0.007585633999999786,0.007702464000001186,0.007033243000000411
151,0.007295042999999168,0.007606104000000613,0.007856814000000156,0.007288422000000239
152,0.007649926000000917,0.008229724999999632,0.008991022000000015,0.008189962999999523
153,0.007710322999999519,0.007838871999998887,0.007811411999998796,0.007369222999999536
154,0.007588163999999509,0.007885843999998698,0.007020175000000961,0.007030022000000358
155,0.007268262000000192,0.0073849219999999605,0.0081935909999995,0.00633873300000154
156,0.007131583999999691,0.00675362299999982,0.007261772999999749,0.007009263000000487
157,0.007774014000000662,0.008349063999999018,0.007728533999999954,0.007616553000000081
158,0.007474082999999965,0.009772172999999995,0.00862177200000147,0.007328572000000477
159,0.008296804000000435,0.008505287000000195,0.007836844999999926,0.007543973999998954
160,0.008456223999999679,0.008790524000000133,0.008599974000000898,0.008348794999999853
161,0.008309324999999035,0.00813041400000003,0.008389372999999978,0.007946863999997333
162,0.008645572999999018,0.009833686000000341,0.011537104999998604,0.010052515999998235
163,0.009226164000001091,0.009351525999999666,0.009821836000000417,0.0092755519999983
164,0.008649574999999743,0.009179485000000653,0.009332323000002418,0.008627253000000223
165,0.008932042000001417,0.00964165400000283,0.009727474999998265,0.008935956000001966
166,0.008930275000000876,0.009595863000001259,0.009250952999998674,0.008902516999999222
167,0.008956873999999004,0.008915163000001058,0.009265862999999541,0.00851470399999954
168,0.009019043999998644,0.009163634000000087,0.009569773999999143,0.008431793999999826
169,0.008497713999997103,0.00908626600000062,0.009150793999999962,0.008227403999999439
170,0.008924635000003178,0.009264514999998141,0.008836753999997171,0.008263094000000137
171,0.00845856299999781,0.00869303400000021,0.009707675000001359,0.008598633999998384
172,0.008585604000000302,0.007979002999999096,0.008995074000001324,0.008920144999997603
173,0.008469073999997079,0.008850074999998014,0.008802654000000132,0.008844866000000451
174,0.008521643999998219,0.00970044399999992,0.009895802999999148,0.008601405000000284
175,0.009152985000000058,0.009888742999997646,0.009285333999997647,0.008307442999999637
176,0.010095163999999102,0.0104278870000023,0.01025387900000041,0.00969815499999882
177,0.00881807600000073,0.010203384000000426,0.00955443599999839,0.009085654999999804
178,0.009141094000000294,0.009631082999998597,0.010025136999999518,0.00947961399999997
179,0.009845603999998787,0.009871604000000644,0.0099171130000002,0.009565563000002442
180,0.01037632199999905,0.010575213999999278,0.010602994000002752,0.010337815999999833
181,0.010149774999998584,0.010373385999997708,0.010554153000001065,0.010160924000000904
182,0.009594674999998887,0.011036555000000448,0.010937154000000504,0.008914945000000785
183,0.00924149399999763,0.008930395000000146,0.010348863000000819,0.008990832999998588
184,0.009698577999998292,0.009886951999998672,0.009847523000001246,0.009459393000000205
185,0.008789473000000214,0.009056754000003053,0.009671436000001421,0.009131723999999508
186,0.008558153999999263,0.009268900999998664,0.009841825000002302,0.008629004999999523
187,0.009102914999999712,0.009201153999999434,0.009444774999998629,0.008370472999999379
188,0.010349663999999592,0.010164995000000232,0.010038053999998908,0.009286072999998396
189,0.009910813999997714,0.010079694999998168,0.011571098999997531,0.00947315500000201
190,0.011453453000001446,0.011959478000001411,0.011747463000002512,0.011696014999998283
191,0.010700184000000945,0.01065042400000138,0.010778415000000763,0.010259355000002301
192,0.009860713999998438,0.010427714000002197,0.009675285000000144,0.008677695000002927
193,0.00811581299999986,0.00865047399999952,0.00883735400000063,0.008255413000000544
194,0.010149634999997659,0.010062166000000872,0.009615763999999416,0.008770555000001679
195,0.009428643999999764,0.011114084999999108,0.011124752999997156,0.009380893999999529
196,0.009857742999997754,0.01027138299999919,0.010227273999998232,0.00967408400000025
197,0.00978326299999921,0.010105954000000139,0.010895736999998462,0.009834874000002714
198,0.010563504000000279,0.01119338599999864,0.01295105499999849,0.010768726000002005
199,0.00980356499999857,0.010320844999998968,0.01068930499999965,0.01005100499999756
200,0.00989462300000099,0.010599675000001696,0.010699933999998024,0.010147844999998767
201,0.010411124000000882,0.011116255000001019,0.011458702999998849,0.012343216999997964
202,0.010961587000000605,0.011597256999998251,0.012331066999998086,0.011099564000002005
203,0.010546307000002031,0.011027053999999481,0.011087578000001486,0.010240024999998099
204,0.010743352999998734,0.010851968000000767,0.011442216999999033,0.010603225000000549
205,0.010919225999998616,0.011474784000000682,0.011284595999999425,0.014139753999998561
206,0.010868954999999403,0.011513022999999123,0.011730816000000033,0.011117735999999212
207,0.011411083000002264,0.01169621500000062,0.01234959499999988,0.011123312999998802
208,0.011382015000002355,0.011499975000003104,0.0117379530000008,0.01132429600000151
209,0.011177324999998461,0.016513701000000935,0.014226275999998705,0.011458685999997442
210,0.011316584000002905,0.012892627999999462,0.012882528999998755,0.010981675000000024
211,0.011698835000000685,0.012311581999998822,0.012916333999999807,0.011711206999997614
212,0.011634869000001657,0.011603196999999454,0.01290043799999907,0.011607426000001198
213,0.010990812999999378,0.011638005000001783,0.011278675999999876,0.010458163999999215
214,0.011092714000000115,0.01119380499999778,0.011718235000000021,0.011011437000000512
215,0.011005985000000607,0.010450644000002285,0.010651705000000788,0.009700146000000132
216,0.011496854000000667,0.012213644000002688,0.013906065000000467,0.012711299999999426
217,0.011632034999998098,0.011673845000000682,0.010927644999998876,0.010157185000000624
218,0.01118444399999774,0.012341525000000075,0.012698222999997455,0.011637715000002657
219,0.011334115000000367,0.011816057000000768,0.012148393000000368,0.011161704999999245
220,0.011383324000000528,0.011654165999999577,0.011738795999999496,0.011035404999997667
221,0.0127471529999994,0.013954414000000526,0.012573621000001367,0.01195029600000197
222,0.011081164000000143,0.011380174999999326,0.012237605000002816,0.011882742999997475
223,0.010777113999999699,0.012843695000000821,0.013235725000001253,0.012631666000000763
224,0.011402365999998665,0.01283004600000126,0.01288169400000072,0.011700385000001035
225,0.012150314999999523,0.011846144999999808,0.012191962999999362,0.012200143999997692
226,0.011907484999994722,0.01155995500000273,0.012078082999998685,0.011285872999998503
227,0.01202149800000285,0.011967785999999592,0.01161834500000225,0.012292466999994645
228,0.012551967000000275,0.013554947999999456,0.013243246999998348,0.010959284000001901
229,0.01089838499999729,0.011717065000006244,0.011780235999999888,0.010918474999996874
230,0.010187185000006593,0.010538864999993791,0.010634394000000214,0.01006784399999816
231,0.010830456000000765,0.010384824000006176,0.010778764999997748,0.013872384999999099
232,0.011391523999996878,0.011570495000000847,0.012003935999999271,0.011059174999999755
233,0.012146704999999258,0.012019844000001001,0.01340156300000217,0.012336275999999202
234,0.012300064999998028,0.01304726400000078,0.013182217999997192,0.012207817000003729
235,0.012145255999996607,0.011575264000001084,0.012200425999999709,0.01156713599999648
236,0.011946885000000407,0.013697146000005489,0.013977015999998343,0.012786306000002412
237,0.012975734999997712,0.01417785600000343,0.015363366999999073,0.014058755000000644
238,0.012514815000002955,0.012910114999996836,0.012493845999998143,0.012324294999999097
239,0.012212183999999127,0.012922025999998255,0.013980535000001737,0.014165552000001469
240,0.013397315999995385,0.013674457000000473,0.014393095999999161,0.012736347000000592
241,0.012765074000000709,0.014182226999999159,0.012811796000001152,0.011128884999997979
242,0.012916685000000427,0.013472966000001918,0.013862435000000062,0.012688305000004618
243,0.013250344999995889,0.013160614999996767,0.012555855999998755,0.012369763999998895
244,0.013124693000001741,0.015740671999999734,0.016390739999998516,0.013754235000000392
245,0.012685074000003738,0.015267344999998045,0.013795638999994253,0.01403908600000392
246,0.014150925000002701,0.013705275999996047,0.015021709000002659,0.014046106000002112
247,0.014031287000001669,0.01516356599999824,0.01401814700000159,0.012482865000002619
248,0.012492124999994303,0.01391136600000209,0.01397247699999582,0.012884245999998711
249,0.013014806000001045,0.013820414999997865,0.014615677000001881,0.013710117000002242
250,0.012493104999997229,0.013650416000004384,0.012565494999996929,0.012611966000001473
251,0.01276191499999868,0.012229714000000058,0.012919125000003362,0.013453056000003016
252,0.014154157000000112,0.01441235599999402,0.015555556999998998,0.014473903999999038
253,0.01332441599999612,0.013490465000003837,0.014279276999999979,0.013655106000001638
254,0.01468918899999494,0.015335579000002042,0.014757067000005009,0.013897526000000937
255,0.014260506000006501,0.015051585000001921,0.01506916799999658,0.013675944999995693
256,0.013181725999999117,0.012851855999997497,0.01258990499999868,0.012359414999998819
257,0.013130265000000918,0.013260915000003592,0.014442185999996582,0.012230905999999209
258,0.012014516000000697,0.012780427000002703,0.01309809599999312,0.014132595999996056
259,0.013717077000002575,0.0158493859999993,0.015891437000000508,0.015293847999998889
260,0.015013498000001846,0.015816116000003433,0.01559708599999965,0.01500408700000122
261,0.014279917999999725,0.015101295000000903,0.015402507999993986,0.014468118000003471
262,0.013396145000001525,0.015305222999998591,0.014393757000000562,0.013760615000002474
263,0.013797568000001093,0.0144664970000008,0.014645016000002897,0.014115976999995894
264,0.014218226999993533,0.014641087000001107,0.015273014999998225,0.013817254999999307
265,0.01561055599999861,0.01694092200000341,0.01638321199999382,0.015586177000002976
266,0.012974794000001566,0.015716965000002858,0.014653986999995539,0.014849288999997157
267,0.014162327000001085,0.014363656999996977,0.01613114699999585,0.013942346000000327
268,0.01339030599999802,0.014092945999998108,0.016653576999999586,0.014593248000004166
269,0.013056847000001426,0.015994937999998626,0.019380548000000886,0.01347558599999843
270,0.013392887000001963,0.013896736000006626,0.013664955999999506,0.012810735999998712
271,0.013656916999998714,0.012799426999997365,0.01369700600000101,0.014049319000001503
272,0.012957276000001627,0.014747927000001937,0.014094827000000976,0.01301370699999893
273,0.013746955999998534,0.014626466000002836,0.015016716000005204,0.014491885999994736
274,0.014273316000000591,0.015221216000000481,0.015119695999999294,0.014453676999998777
275,0.014118826000000695,0.013638976000002856,0.014340787000001853,0.013487427000001162
276,0.014402696000004767,0.014671847000002458,0.01493676800000543,0.014882116999999084
277,0.014955558000004032,0.016437308000000428,0.017284858000003567,0.01496788899999757
278,0.015768065999999692,0.016228288000000646,0.017202826999998422,0.015648564999999337
279,0.015810721000001138,0.017504918999996733,0.01662665799999985,0.016570256999997923
280,0.015523958999999365,0.01694542899999618,0.016593306000004304,0.015002994999996133
281,0.01619108999999952,0.016172158000003378,0.018010305999993648,0.016845705000001487
282,0.015937559000001045,0.01696426800000239,0.01850669499999924,0.01621568699999898
283,0.01484830700000117,0.01690784699999881,0.015224487000004672,0.014828766000000826
284,0.015282706000000701,0.015939017000000888,0.016453638000001547,0.015349707000005708
285,0.01557089600000694,0.01625394899999577,0.016039036000002227,0.01495633500000082
286,0.016212216999996087,0.017375010999998608,0.017960105000000226,0.015412740999998675
287,0.01588509699999463,0.015511696999993774,0.01691185800000028,0.016142877000000055
288,0.01687562200000059,0.017407337000001633,0.017786428000000853,0.016576968000002523
289,0.016327478999997425,0.016368518000000165,0.017577316999997095,0.01654158600000244
290,0.015383286999998802,0.01656801700000443,0.016319977000001984,0.014772381999996753
291,0.013962026999998045,0.014263845999998637,0.015470308000004707,0.014791328999997688
292,0.015139309000005596,0.015658096000002786,0.018404947000000504,0.016058725000000607
293,0.01566251799999918,0.016831656999997335,0.016480778000001806,0.015964525999997647
294,0.016139125999998782,0.01628657100000197,0.019143884000001776,0.01576007500000287
295,0.016076056999999366,0.01609883900000142,0.018277578999999378,0.014660905999996032
296,0.0151335070000016,0.016698958000006314,0.016603078000002824,0.01476021799999927
297,0.01384386600000198,0.014471637000006865,0.017221076999994978,0.013613064999994151
298,0.01642271800000117,0.019147949000000608,0.01846746700000068,0.01747090899999648
299,0.01660947999999962,0.01715973900000023,0.01807501100000053,0.01602060700000152
300,0.01636112899999631,0.016509427999999104,0.020887055000002874,0.016591937999997697
301,0.01491342700000331,0.014621316000003048,0.014793105999999057,0.015615085000000306
302,0.017462966000003632,0.018753916999997955,0.018524698999996758,0.016873318000001802
303,0.01749695699999876,0.018315868999998486,0.018571948999998256,0.015507796000001406
304,0.016999447000003443,0.01609439700000337,0.020898740999996335,0.015766867000003515
305,0.01710589500000026,0.017951058000001296,0.017744507999999826,0.016761058000000162
306,0.017037059000003296,0.015152606000000901,0.016008806000002096,0.01517392699999931
307,0.015802075999999943,0.014798456999997711,0.016209308000000533,0.014906666999998208
308,0.015826647000004357,0.018440917000006607,0.01839511800000082,0.015446464999996579
309,0.017211023000001546,0.017163046999996823,0.01737436699999506,0.017368657999995207
310,0.016609058000000232,0.017936840000004395,0.01721072600000184,0.016693687000000068
311,0.01604235700000345,0.016419276999997123,0.01715101899999638,0.01810152599999526
312,0.016938754999998196,0.01738641800000096,0.017225917999994067,0.017057667999999637
313,0.016190295999997772,0.01618537499999917,0.016395367000001215,0.015022846000000811
314,0.01684089599999794,0.018475425999994854,0.01726180699999702,0.01591742499999782
315,0.018297691000000782,0.018506138000006445,0.019003201000003855,0.0191127469999941
316,0.017259901000002742,0.01762572799999873,0.017128069999998274,0.015539507999989155
317,0.01757045999998752,0.019267637999988096,0.019377622999996902,0.018819439999987253
318,0.017902327000001605,0.01939917800000046,0.019718517000001157,0.019427460999992263
319,0.017257087999993814,0.020398209000006773,0.02182204999999726,0.016253378000001817
320,0.01671251499999471,0.019620058000000995,0.01800836799999672,0.016736828999995623
321,0.01685342700000092,0.01881853000000433,0.022660139999999274,0.017173977000012997
322,0.0177965190000009,0.019292887000005976,0.02008866700001022,0.017780969999989793
323,0.018507879999987153,0.019876650000000495,0.01958825599999159,0.018391936999989866
324,0.019107398000002718,0.01929371900000376,0.020443831000008572,0.02025790999999799
325,0.020313225000009538,0.022352411999989386,0.021427037999998788,0.020332820000007246
326,0.018044119999998998,0.018712209999989682,0.019080150000007734,0.017883242999999993
327,0.018177477000008935,0.01913971899999467,0.020201329000002488,0.018465589000001614
328,0.019028357999999912,0.01863592700000538,0.01811349799999107,0.016815097000005608
329,0.019356530999999677,0.01968229899999585,0.020090131000003453,0.019905252000000928
330,0.019248219999994376,0.019641359000004854,0.020485870000001682,0.01994814900000108
331,0.017688836000004926,0.021366399999990904,0.022719629000008013,0.017134815000005688
332,0.019215770000002408,0.020741040000004318,0.02216535300000544,0.017891857999998706
333,0.01867560899999887,0.01925869900000521,0.020436128000000053,0.018853597999992644
334,0.01836520799999164,0.019275926999995363,0.021254939000002082,0.021590981000002785
335,0.019615332999990187,0.02054749799999911,0.02216454500000964,0.01946574999999484
336,0.019768143999996823,0.019738910000000942,0.021760362999998506,0.02116810299999372
337,0.018830597000004445,0.01933275300000048,0.021181359000010502,0.01792775699999538
338,0.019144908000001237,0.019488917999993305,0.018607174999999643,0.018075275000001056
339,0.01951701800000194,0.020938719000000106,0.02437046500000406,0.02009262899998987
340,0.020028213000003348,0.020884929000004604,0.022798586999996928,0.019869369999995
341,0.01976284699999553,0.020124159000005193,0.020856528000010144,0.020990764000003992
342,0.01951100499999825,0.02145883699999729,0.022340692000000217,0.021299365999993825
343,0.0191288160000056,0.017304847999994877,0.0190110120000071,0.01955981700000109
344,0.019861789999993107,0.020731892000000585,0.022857694000009587,0.01989738700000032
345,0.021227132000007032,0.022249715000000947,0.022869819000007396,0.020168127000005143
346,0.02052182899998911,0.021007690000004686,0.019943279000003145,0.01845609699999784
347,0.021018357999992077,0.02139889900000469,0.020780174999998735,0.020581778999996914
348,0.020580899999998792,0.023210847000001422,0.022167128999996066,0.02166979000000424
349,0.018862768999994728,0.021668258999994805,0.020541765000004375,0.020208807999992473
350,0.0186567770000039,0.021747453000003247,0.02061107099999049,0.02006176999999809
351,0.019644961000011563,0.02025966700000481,0.020553718999991588,0.019227047999990532
352,0.020542257999991875,0.019906144000003678,0.021720524000002683,0.02049908900001185
353,0.02189340799999684,0.02232596200001069,0.023975432000000296,0.02162766300000385
354,0.019472430000007535,0.021465550000002054,0.021593859999995857,0.020771830000001046
355,0.019561316999997302,0.02095266700000309,0.02188217699999484,0.01931297800000209
356,0.01942865600000232,0.0212025299999965,0.020073697000000834,0.020387114000001816
357,0.021286069999987944,0.021899602999994272,0.02296909000000369,0.02226814600000182
358,0.020852250000004346,0.022301259999991885,0.025156332000008774,0.022045994999999152
359,0.021948098999999388,0.021899689000008493,0.02411172599998679,0.02078240899999173
360,0.021397933999992347,0.023114995999989674,0.024357506000001194,0.022570375999990233
